liberty mutual insurance_2,http://www.safeco.com/about-safeco/news-detail/matt-nickerson-safeco-president/2237832482808
raytheon_1,http://www.raytheon.com/diversity/leadership/edlt/index.html
aflac_0,http://www.thestreet.com/story/11649473/1/aflac-adds-two-senior-executives-to-sales-force-leadership-team.html
best buy_1,http://www.bizjournals.com/twincities/news/2012/01/16/best-buy-realigns-top-leadership.html
best buy_0,http://www.twice.com/news/retail/best-buy-restructures-management-team/7069
best buy_2,http://www.minnpost.com/twin-cities-business/2013/02/analysts-praise-best-buys-new-leaders-companys-stock-climbs
rockwell automation_0,http://www.rockwellautomation.com/global/about-us/executives/overview.page
raytheon_2,http://www.solipsys.com/about-us/leadership-team.php
honeywell_2,http://www.prnewswire.com/news-releases/honeywell-announces-senior-leadership-changes-254184771.html
honeywell_1,http://www.honeywell-frictionmaterials.com/iam/fr/nc/en/news-and-media/news-and-media/article/read/new-leadership-team-at-honeywell-friction-materials-addressing-the-market-challenges-4/
medtronic_1,http://finance.yahoo.com/news/medtronic-announces-executive-leadership-team-110100071.html
medtronic_0,http://www.medtronic.com/about-us/company-profile/leadership/index.htm
the home depot_2,http://www.prnewswire.com/news-releases/the-home-depot-names-management-team-to-lead-its-professional-business-76128767.html
medtronic_2,http://www.medtronic.com.au/about-medtronic/leadership/index.htm
safeway_0,http://www.pleasantonweekly.com/news/2014/09/20/albertsons-safeway-name-leadership-team-for-newly-merged-company
safeway_1,http://finance.yahoo.com/news/albertsons-safeway-name-senior-leadership-174700991.html
safeway_2,http://www.drugstorenews.com/article/albertsons-safeway-unveil-new-senior-leadership-team-upon-merger
citi_2,http://www.cityofshoreline.com/government/informative/leadership-team
citi_0,http://www.citigroup.com/citi/about/our_leaders.html
citi_1,http://www.citi.com/citi/about/our_leaders.html#!Apte_2
john deere_2,http://www.managementexchange.com/story/raising-leadership-bar-john-deere-%22thou-shalt-nots%22
john deere_1,http://deerequipment.com/storepages/leadership_team.html
john deere_0,https://www.deere.com/en_US/corporate/our_company/about_us/leadership/executives/landing.page
va medical center_2,http://www.durham.va.gov/about/leadership.asp
va medical center_1,http://www.asheville.va.gov/about/leadership.asp
va medical center_0,http://www.washingtondc.va.gov/about/Leadership.asp
barclays capital_0,http://www.barclays.ae/management-team/index.html
barclays capital_1,https://www.pehub.com/2008/12/barclays-capital-names-ma-leadership-team/
barclays capital_2,https://about.etrade.com/leadership-team.cfm
department of veterans affairs_0,http://www.atlanta.va.gov/about/leadership.asp
department of veterans affairs_1,http://www.benefits.va.gov/philadelphia/leadership.asp
department of veterans affairs_2,http://www.benefits.va.gov/atlanta/leadership.asp
cisco systems_1,http://newsroom.cisco.com/exec-bios
cisco systems_0,http://www.cisco.com/web/ZA/contacts/leadership-team.html
cisco systems_2,http://newsroom.cisco.com/leadership
costco wholesale_0,http://addictedtocostco.com/2010/02/17/costco-executive-team-changes/
u.s. army_1,http://strategicstudiesinstitute.army.mil/military-leadership/
u.s. army_0,http://www.usarmyleader.com/chapter-3-leadership-roles-leadership-levels-and-leadership-teams/
home_2,https://corporate.homedepot.com/OurCompany/Leadership/Pages/default.aspx
home_0,http://www.wahve.com/about-us/leadership-team/
home_1,http://bayfair.com/leadership-team/
bb&t_1,http://www.prnewswire.com/news-releases/bbt-announces-changes-to-its-executive-management-team-72729447.html
bb&t_0,http://insurance.bbt.com/insurance/who-we-are/leadership-team.page
comcast cable_2,http://www.comcastspotlight.com/news/press-release/comcast-spotlight-announces-leadership-team-comcast-media-360-business-unit
comcast cable_1,http://www.comcastspotlight.com/about/management-bios
comcast cable_0,http://corporate.comcast.com/news-information/leadership-overview
